VDATE,GLOBAL_INTRA_DECOR_OVERLAY,TL1_GLOBAL_TREND_OVERLAY,TL9_INTRA,TL2_FUTURES,SPREAD_COMB_US,TL2_HIGHVASSETS,TL5_INTRA_LS,TL3_INTRA,TL7_INTRA_QUATERLY,HTTS_SHORT_ONLY,HTTS_DEFENSIVE,INTRA_CORRELATION,TL1_INTRA_TRAILLING,TL3_NON_CORRELATED,GLOBAL_INTRA_COR_OVERLAY,TL3_MULTIOPTSHORT,TL10_INTRA_ZONE,TL4_INTRA_LS,TL2_INVERSE_CORR,SPREAD_US_2,TL2_INTRA,TL2_NON_CORR,INTRA_DECORRELATION_500,TL2_POSITIVE_CORR,INTRA_INVERSE_500,THR,TEAM_LEADER_3,HTTS_SPREAD_3,HTTS_SHORT_COMBINED,HTTS_TOP1000,SPREAD_US_OVERLAY,SPREAD_INDEX_OVERLAY,HTTS_BIGBASKET_DECORR,INTRA_BONDS,SPREAD_COMMODITY_OVERLAY,HTTS_BIGBASKET_CORR,INTRA_COMMODITY,HTTS_BIG_FUT_INDIA_OVERLAY,TOP_1000_ORIGINAL,TOP_1000_OVERLAY,TOP_250_DECOR_OVERLAY,TOP_500_COR_OVERLAY
20-06-2023,0,0,0,0,0,0,0,0,0,2066.689225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940.695512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-06-2023,0,0,0,0,0,0,0,0,0,355.369067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958.932346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-06-2023,0,0,0,0,0,0,0,0,0,1252.687243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1536.90141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-06-2023,0,0,0,0,0,0,0,0,0,5427.854797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7583.411876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-06-2023,0,0,0,0,0,0,0,0,0,4789.414781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1571.766248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-06-2023,0,0,0,0,0,0,0,0,0,-7818.399631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5935.328632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-06-2023,0,0,0,0,0,0,0,0,0,-1835.537609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1988.789508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-06-2023,0,0,0,0,0,0,0,0,0,-610.9729348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4809.916748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-06-2023,0,0,0,0,0,0,0,0,0,-8442.349456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.469712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-07-2023,0,0,0,0,0,0,0,0,0,-320.5658686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.205819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-07-2023,0,0,0,0,0,0,0,0,0,-307.4953159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-07-2023,0,0,0,0,0,0,0,0,0,2385.482792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.450018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-07-2023,0,0,0,0,0,0,0,0,0,6675.331808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-07-2023,0,0,0,0,0,0,0,0,0,-823.9991259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3511.077077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-07-2023,0,0,0,0,0,0,0,0,0,-1222.655944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2589.726428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-07-2023,0,0,0,0,0,0,0,0,0,-3635.951732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.883128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-2023,0,0,0,0,0,0,0,0,0,-5500.94603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-07-2023,0,0,0,0,0,0,0,0,0,-5353.195482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-987.3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-07-2023,0,0,0,0,0,0,0,0,0,737.2259879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-498.21922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-07-2023,0,0,0,0,0,0,0,0,0,-29.15323251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-07-2023,0,0,0,0,0,0,0,0,0,-3790.948614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2094.47766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-07-2023,0,0,0,0,0,0,0,0,0,-1236.51297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2378.163228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-07-2023,0,0,0,0,0,0,0,0,0,329.4486712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.448032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-07-2023,0,0,0,0,0,0,0,0,0,-1569.747472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490.96722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-07-2023,0,0,0,0,0,0,0,0,0,172.3335402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951.782084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2023,0,0,0,0,0,0,0,0,0,-75.16656962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2999.716448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-07-2023,0,0,0,0,0,0,0,0,0,-2599.414057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4037.90332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-07-2023,0,0,0,0,0,0,0,0,0,2463.070658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.386604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-07-2023,0,0,0,0,0,0,0,0,0,-3798.313395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.067684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-07-2023,0,0,0,0,0,0,0,0,0,440.6272461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.466564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-08-2023,0,0,0,0,0,0,0,0,0,12682.94743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2295.389228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-08-2023,0,0,0,0,0,0,0,0,0,18810.05588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-464.269576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-08-2023,0,0,0,0,0,0,0,0,0,7289.068378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217.593602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-08-2023,0,0,0,0,0,0,0,0,0,-3041.761605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-411.86343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-08-2023,0,0,0,0,0,0,0,0,0,-3760.731482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-08-2023,0,0,0,0,0,0,0,0,0,4869.80469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.86102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-08-2023,0,0,0,0,0,0,0,0,0,-1032.785984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-08-2023,0,0,0,0,0,0,0,0,0,-1850.773598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-08-2023,0,0,0,0,0,0,0,0,0,1069.35256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-08-2023,0,0,0,0,0,0,0,0,0,829.3151909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.14917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-08-2023,0,0,0,0,0,0,0,0,0,7674.349002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-08-2023,0,0,0,0,0,0,0,0,0,3824.917826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-08-2023,0,0,0,0,0,0,0,0,0,6882.00211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-08-2023,0,0,0,0,0,0,0,0,0,1316.205991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-08-2023,0,0,0,0,0,0,0,0,0,-2442.809336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-08-2023,0,0,0,0,0,0,0,0,0,2128.641676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.7185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-08-2023,0,0,0,0,0,0,0,0,0,-6222.376011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-08-2023,0,0,0,0,0,0,0,0,0,8239.623614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.36161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-08-2023,0,0,0,0,0,0,0,0,0,-2543.622883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.45555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-08-2023,0,0,0,0,0,0,0,0,0,-5356.319012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-08-2023,0,0,0,0,0,0,0,0,0,-9615.803516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-08-2023,0,0,0,0,0,0,0,0,0,-1224.104216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.97791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-08-2023,0,0,0,0,0,0,0,0,0,1125.816696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.93523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-09-2023,0,0,0,0,0,0,0,0,0,486.5680233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.81716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-09-2023,0,0,0,0,0,0,0,0,0,-2.263372657,-724.8633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-09-2023,0,0,0,0,0,0,0,0,0,2554.446191,-3201.092142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.34338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-09-2023,0,0,0,0,0,0,0,0,0,1781.021388,-3522.03858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-702.46252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-09-2023,0,0,0,0,0,0,0,0,0,-713.6691758,2656.384019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-09-2023,0,0,0,0,0,0,0,0,0,-1859.976697,-1869.085668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-09-2023,0,0,0,0,0,0,0,0,0,-4799.40633,1071.166878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-09-2023,0,0,0,0,0,0,0,0,0,1205.324811,130.6735524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-09-2023,0,0,0,0,0,0,0,0,0,153.5718475,50.5515581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-09-2023,0,0,0,0,0,0,0,0,0,-6426.031503,-292.3992101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.65019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-09-2023,0,0,0,0,0,0,0,0,0,4118.153461,-4606.795925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-09-2023,0,0,0,0,0,0,0,0,0,2406.208367,-7.377203654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-09-2023,0,0,0,0,0,0,0,0,0,1413.573755,-580.2632141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-09-2023,0,0,0,0,0,0,0,0,0,1754.461773,2790.908815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-09-2023,0,0,0,0,0,0,0,0,0,9488.470169,-4683.787998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-09-2023,0,0,0,0,0,0,0,0,0,1195.374089,2063.686571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-09-2023,0,0,0,0,0,0,0,0,0,-1587.820466,-4219.006437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-09-2023,0,0,0,0,0,0,0,0,0,40906.58625,-1036.113863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-09-2023,0,0,0,0,0,0,0,0,0,2480.424714,410.2314044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-09-2023,0,0,0,0,0,0,0,0,0,-8124.503206,3072.786035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-09-2023,0,0,0,0,0,0,0,0,0,5037.332215,701.2300664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-10-2023,0,0,0,0,0,0,0,0,0,4964.738644,-2732.720909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-10-2023,0,0,0,0,0,0,0,0,0,9707.828932,-2745.795814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-10-2023,0,0,0,0,0,0,0,0,0,-548.1447163,103.3672332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-10-2023,0,0,0,0,0,0,0,0,0,-2152.82987,5374.007665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-10-2023,0,0,0,0,0,0,0,0,0,-5576.712463,-3379.272242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-10-2023,0,0,0,0,0,0,0,0,0,2162.139463,813.9697506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2023,0,0,0,0,0,0,0,0,0,-8624.249082,-263.1023951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-10-2023,0,0,0,0,0,0,0,0,0,-816.6694355,2201.032184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-10-2023,0,0,0,0,0,0,0,0,0,7210.25051,-7450.951679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-10-2023,0,0,0,0,0,0,0,0,0,3841.071258,6041.004428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-10-2023,0,0,0,0,0,0,0,0,0,-6441.750434,2515.129731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-10-2023,0,0,0,0,-94.3205,0,0,0,0,-1281.839119,962.7134472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-10-2023,0,0,0,0,-7150.374591,0,0,0,0,12628.10595,-995.5936218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-10-2023,0,0,0,0,-1970.098143,0,0,0,0,6154.37666,-1909.579383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-10-2023,0,0,0,0,-2572.836403,0,0,0,0,8435.092281,-6856.08249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-10-2023,0,0,0,0,-1687.92575,0,0,0,0,1274.906142,-4859.474917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-10-2023,0,0,0,0,284.5195441,0,0,0,0,-4538.126446,2537.066822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-10-2023,0,0,0,0,-3298.75321,0,0,0,0,12384.06633,-2106.119239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-10-2023,0,0,0,0,1519.373213,0,0,0,0,10225.33793,-5239.566934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-10-2023,0,0,0,0,-3404.148712,0,0,0,0,11333.89931,-8990.930025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-10-2023,0,0,0,0,4075.18496,0,0,0,0,-5593.464554,4921.385166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-10-2023,0,0,0,0,3375.219014,0,0,0,0,-1208.243014,21496.5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-11-2023,0,0,0,0,3614.93596,0,0,0,0,-5538.158841,2695.993272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-11-2023,0,0,0,0,4600.362654,0,0,0,0,-9655.077116,22573.61682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-11-2023,0,0,0,0,2382.915541,0,0,0,0,-9852.616192,7916.361054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-11-2023,-1089.890728,0,0,0,117.4729128,0,0,0,0,1340.282075,-1375.071217,0,0,0,1890.842004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-11-2023,-983.9878399,0,0,0,1164.026755,0,0,0,0,943.6515897,-4142.712133,0,0,0,8238.43114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-11-2023,5165.430322,0,0,0,-152.4822113,0,0,0,0,18.18195579,886.3185063,0,0,0,11192.89677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-11-2023,2702.503779,0,0,0,-3220.001297,0,0,0,0,972.5138232,4392.454291,0,0,0,-4124.267907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-11-2023,-2297.775109,0,0,0,5044.013781,0,0,0,0,-2108.93368,11158.12255,0,0,0,30123.7624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-11-2023,506.9466674,0,0,0,1308.817155,0,0,0,0,725.8807422,-1178.202314,0,0,0,-1225.581755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11-2023,42428.18205,0,0,0,17249.30295,0,0,0,0,-23467.11215,6411.629196,0,0,0,45536.65097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-11-2023,-2797.206354,0,0,0,1930.263905,0,0,0,0,-3842.743052,3541.300962,0,0,0,-7060.629243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-11-2023,-8193.813201,0,0,0,-6737.138514,0,0,0,0,1228.615362,3135.388095,0,0,0,-8458.562889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-11-2023,4008.446286,14570,0,0,4199.352215,0,0,0,0,-4471.186149,-2361.662667,0,0,0,6263.512222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-11-2023,5501.121698,0,0,0,6293.52894,0,0,0,0,-414.5666736,7244.574273,0,0,0,13341.61886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-11-2023,-8828.934032,0,0,0,3072.677087,0,0,0,0,653.072367,1309.657069,0,0,0,-4349.680459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-11-2023,-5078.857903,0,0,0,329.9971151,0,0,0,0,-1277.860269,151.3713131,0,0,0,1115.186411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-11-2023,-24.82382238,0,0,0,301.1234661,0,0,0,0,-816.0782318,8934.132592,0,0,0,1.585143825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-11-2023,-1180.138258,0,0,0,6256.047512,0,0,0,0,-1742.766368,-1739.880206,0,0,0,2779.376332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-11-2023,-535.8626469,0,0,0,-4108.095514,0,0,0,0,1299.536406,-8416.161918,0,0,0,146.394615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-11-2023,-940.7285299,0,0,0,-4788.709755,0,0,0,0,-462.0418141,-5171.906771,0,0,0,-8626.095027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-11-2023,7697.084895,0,0,0,4088.218184,0,0,0,0,733.2203192,23247.55253,0,0,0,4028.620167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-11-2023,-2418.630273,0,0,0,6423.979842,0,0,0,0,-3182.511792,10191.40998,0,0,0,2128.682422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12-2023,10668.4414,0,0,0,18815.79229,0,0,0,0,-2311.917672,22082.11578,0,0,0,14422.28884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-12-2023,-10036.97781,0,0,0,-14128.09401,0,0,0,0,1469.562471,3541.771366,0,0,0,-9963.791868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-12-2023,-1997.043927,1533.224,0,0,-2711.701245,0,0,0,0,1318.740253,-9402.265372,0,0,0,-3254.082405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-12-2023,-1281.357952,-2421.401161,0,0,-4149.710243,0,0,0,0,-825.9849246,5245.446298,0,0,0,-5667.527863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-12-2023,-498.5325943,7123.353317,0,0,11118.6001,0,0,0,0,-1876.289631,-2389.689035,0,0,0,5215.782358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-12-2023,1105.564828,5886.243782,0,0,6225.705647,0,0,0,0,832.5688503,-5659.520331,0,0,0,7256.276722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-12-2023,-2278.368634,14614.48481,0,0,10268.16491,0,0,0,0,-1322.460654,8626.917688,0,0,0,9113.633542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-12-2023,86.35150527,6119.393354,0,0,5381.842954,0,0,0,0,-439.0889594,-1377.973288,0,0,0,9326.375549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-12-2023,7372.523173,19164.26096,0,0,11697.22142,0,0,0,0,-2398.52,-8926.477048,0,0,0,15940.90878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-12-2023,3850.218143,7348.348477,0,0,7698.920984,0,0,0,0,-4405.863701,-5367.490716,0,0,0,5947.116189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
